id,human_readable_id,community,level,parent,children,title,entity_ids,relationship_ids,text_unit_ids,period,size
4e6ccd44-cbfd-4a1e-ae50-8666aae6fda4,0,0,0,-1,[17 18 19 20 21 22],Community 0,"['49187cc6-52a8-40d5-af67-19747fe66b04'
 '274b9892-a218-44cb-a8fb-70061136101e'
 'ff4fe91a-d5c6-4faa-acee-08996bec72cf'
 '1aa74e33-9c89-4f56-879a-32ed373f33be'
 '25fc205c-ea35-4c9c-ba99-428b8ebe68d8'
 '0015982c-9eb1-4dd6-898d-7e6cc86c7df6'
 'fa2fd58e-3daa-4c72-b209-560d22a3279e'
 '0ac2e580-f101-461c-8147-c2f6920b91dc'
 '89a3db61-4f76-4614-a8d3-6b5a06b7ecd6'
 '9865ba48-859e-4a5a-b787-6bbd7864e31b'
 '94717850-abf0-4003-a2ec-4041f967ed83'
 '0439b8af-b6bf-4d71-bd66-f340b5f7fa76'
 '3689ab95-f316-48ca-a754-9c2c35212262'
 '8cee5094-c892-45d8-bfb1-3e63d6cf9c69'
 '5774b887-e2fd-4f33-870e-03ff855283b8'
 '60242456-7053-4d56-ae94-0c72cc278ccc'
 '40877063-a4fb-4324-8783-9d0f8ea9f6da'
 '1160f588-f809-4cfa-a4ce-1b849d3df407'
 'a0c03006-8bf0-45d9-adc0-71b21f09fbea'
 'da1b519d-0355-4a9e-a77b-67e525d6c8f0'
 '708f7fab-2add-4876-933b-dbc3e5a81903'
 '40f81b7b-d622-43d4-b684-7ea5ad84e464'
 '7cd58a90-a990-4592-9109-994c761ba47b'
 '4a58e24c-9e09-4536-849b-ec5a8b6c2a7f'
 '05b13c07-8e89-4ea4-b92a-ab3a6cf1d9e1'
 '1d71d20b-2fad-4ba3-8300-e89d7eb56e00'
 'c8d8ddce-a19a-4d93-b683-2d1a22c3fa65'
 'cfe06859-4bf6-4c15-909b-9520998aa535'
 'bcb080cb-493b-483d-b009-e9d0a527c2d8'
 '83bcd4c4-0be5-45c1-8052-3ba8f4e74c23'
 '1321be5e-45df-4177-ad33-1d2496d4ea4c'
 'ee194e42-ccec-4e0a-b335-2f9e3aaf5f6d'
 '578fb7da-bf8a-403f-b796-f8cbc7173b72'
 '2b5b0655-ff5c-4d81-96ad-7320ef49697d'
 '72e4c8c5-e81d-4d60-83c6-7b4127fa3d57'
 'a754e9ef-324e-4622-aa64-abd159eb83a3'
 'c0094a50-7493-4a98-ae81-9c9a6ce47863'
 '4537815c-8bf4-4a35-aa9e-cd8da067ee83'
 '3751e4ac-1bcf-475b-bdc0-a0cb393eeea7'
 '5abd7a45-5d9b-4871-a559-48c302fa8f06'
 'e88e7a56-c9a9-4a73-82b1-4a359dea6be7'
 'cc12fa6d-1b39-44bf-bc6e-3a234569094d'
 '2aa53f40-0147-4b8b-890c-c46bc22773e2'
 '0c4b4fbf-ff85-48fe-9481-c43b1a3dcb04'
 '44112d70-e870-4663-ae0e-373792322e1e']","['0418e8f3-2eff-4b9d-9c2d-86511d20cf93'
 '078bc024-cb6a-445f-a313-f26b342c647a'
 '07f4d614-15c4-4047-934e-36abe154b8ab'
 '08932a5c-3d61-4a04-af1a-1843116a9e95'
 '0e998674-ca67-4f56-bf2d-51b7ed08d224'
 '1374ec89-1222-4e72-9645-c290f662114f'
 '14f47a1b-da22-432b-bc70-9c9ed105ba7c'
 '18c61f86-8d9a-4c06-ad95-bbe7ea35c1b0'
 '1f287f3b-15a2-4d3f-ae92-bde0a563f8ae'
 '1fbf9b1c-55fa-4258-bac5-27d3d2b0bbdb'
 '1ff9f749-465e-45e2-aa53-176b13dc72e4'
 '200f47de-e464-43dc-8fe8-11020687db3a'
 '21e4bb59-39d7-4f9f-aa38-79338039aef9'
 '23299979-a8d2-4c41-9f35-d87d4a31f5e1'
 '2bf366f7-3d49-4b34-85dc-ddc6b7f46678'
 '2d492bc7-0eef-46ae-bab3-6bdb0eb739fa'
 '2ef58004-98b7-494f-b032-d90b1b35b91b'
 '34c43252-5b67-4868-8e2d-d2c94372aa6f'
 '37687672-9cbd-49bc-9673-9b2ac2b2a3b6'
 '37d67813-170c-4c3a-8627-73bec36067bd'
 '38080297-f8ab-42d8-8d2c-f150df55abdd'
 '380d9b99-6bc7-4845-887b-6a8a1ff9612a'
 '3825d483-b1b5-4367-aa4e-b2ac80955e71'
 '3ebdb704-6def-4fdc-9ba8-c60a93b5e1d6'
 '40e96f56-9023-435a-bde8-095a090d6286'
 '418b4857-ee4d-403b-930b-7f59ec60cc7a'
 '42c70224-0756-4ee2-90f4-b1a9dd15299c'
 '480a4416-01ed-4ff0-949b-0854e6b21433'
 '4e922e00-a398-4cd3-8c7b-21105bab6dd7'
 '5323ddc0-fd17-49e7-9123-e2a5327df892'
 '53eb9d08-ee75-41bf-a986-298afc38a563'
 '549bdd68-ca7f-498e-bf4b-425e996e7779'
 '5d609987-6b76-46db-80bb-8633a3923caa'
 '5ec8a1d0-2f90-47de-b41b-bd9204779aa0'
 '5f64940e-0dd3-40e9-8989-e2231c8ed328'
 '5feb0694-25ad-4def-9d20-0e8c3e9c577d'
 '64693d0b-b4df-4ed2-b3a3-636ee47906a7'
 '646f9709-83ff-4b6f-b8de-e7b4ae8dee5a'
 '6624bbba-fb7d-41c3-8701-ac3a71c564bf'
 '6a628d56-60ec-4953-a9f6-f2163d94366f'
 '6cd76836-992b-44a4-8b54-da45c423fa5b'
 '716945a1-556d-4264-bf5d-a85b84cd5530'
 '79d3b587-8f2b-4768-a6d4-520b28f2079e'
 '7d4f11ba-fa3b-4948-9876-5fe13f3e692c'
 '7d51f2cd-a96c-4d4f-b2e4-56e13d5ce7ee'
 '807b925b-00f6-46ee-92c6-56fd958744c6'
 '82a36db0-0c97-4e6d-9fb6-978ac30b4f0f'
 '84dfb207-f50c-4fa9-af71-a4fc8a3357c7'
 '88cdbace-d1ff-44ef-8f9b-67ee7d7311ef'
 '8b7ced34-06ac-4646-848a-6c686ee65fec'
 '8c3299e8-2b79-4e4c-8c68-9c501975359e'
 '90dfd34e-e710-4a0f-b78d-e40a440f0952'
 '92fbc308-2bbe-48ae-a576-9b3bcc483dab'
 '97f8f4b6-254c-4155-9cce-100c7deea633'
 '9a37853b-9947-4c34-b1cd-7414f88c1f21'
 '9a91a6ea-c040-4934-902f-2aa4b259227e'
 '9be4f7b0-e743-4b0f-822e-8ae9a69e38ca'
 'a074fbb4-fb2c-4bc4-bdfe-865fa72f2570'
 'a5ea7a86-5851-4589-968d-78bd4f6f3276'
 'a89d2914-43f7-4c4a-a5b1-81efe0dc7b64'
 'aa26fa64-3ea3-4d21-a1e4-ae27c508dca0'
 'b1760655-b622-4a7f-98d5-a8740dd8942c'
 'b189a151-c5ee-4f66-9802-7069dd128cb3'
 'b3016339-2400-4247-8306-757c8ad22e67'
 'b736c75b-c289-4716-8751-d1282a990c99'
 'b80ee64b-0af3-4f8a-ac45-247157ea2549'
 'c08da51b-30b5-4bad-ae43-d38baf0fd24d'
 'c1f794c0-a81d-4445-8b82-2b6adf7301d1'
 'c6831448-b709-4dd0-b283-e5159ad56f42'
 'd09f3660-5490-4155-b96d-368d7d27f9cc'
 'd6339523-8090-4532-846e-df16d22698f4'
 'db63522d-bbea-43f0-aa29-3c832e221d0d'
 'e2813b4b-a6ef-48e4-89ee-aa67ac77a52e'
 'e775e6f1-5715-4f9e-9f49-b0b29a1b3a22'
 'ed5722c5-dea6-44aa-8ec2-cfa987818ea4'
 'f0328bd6-a509-4fe8-be96-aa7a99d4ec2a'
 'f741b374-898e-49f6-93ef-04eea15b4a64'
 'fb5c11ad-6cd8-4d44-865b-91082060b63e'
 'ffccaf0c-c666-4714-a045-8a6c4b143cca']","['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'
 '75aa290785beb89a5d1c1eb56db550f1f14fb463c7bfd904e331e479bb384ff1ef2fb3ad655376ec4b1e4fc1be0e4a84dcbb63e5e60c7135f211ad99926b50c5'
 '7891dc0101bbd2a00ae434cb159cf5462d4bacb35c67689c80dd583bfbfe9f7a145a7a225ee6547b1f5468436b29aebe6c914e631ac0c6463a10946056d43ede'
 '841f335403fc98015358e3e78f84e38d90fed7d6981c3e71e88a142931fbded07ea914ca10c61123f847115112e9a0393ff5a8630f741c5feadbc6a211bce30a'
 '9ae60248fdeacd78507615824c81352d3b7b17c47dab997df5429f35f1bf7fc7adb64e1df4eb62f92340e089ba3367078ee301bda75c9733868ed605c7439c95'
 'af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b'
 'd89da77775d31a1846335e0c6df1f5e39da5351bcebb15e7ad3ae8f49880a51dd4d11bdbda7a0cd06892c9c131813db8be4ecca81471f87681c533980f667fd7']",2026-02-13,45
22a3e263-df31-454f-bcaa-243375176e08,1,1,0,-1,[23 24 25 26],Community 1,"['73f16530-6ef1-4676-ad9c-bdb05bc6891a'
 '3cbbb8a7-0a95-4fe7-8b07-001ca2e42130'
 '6d0c12bf-41eb-4d75-a6cd-cca3e4e80364'
 '048dbee7-96e9-4d9b-9f7d-f431f26ad30c'
 'fa0d1870-8ab7-4a6c-b293-16559fd446e6'
 '8cc71f88-c4ec-4071-baf6-2b0287037a70'
 '15a83464-907b-41ac-a1ac-02b8ebce9eb7'
 'cce65b65-256b-4e45-9e95-40fb381aa0eb'
 '3f85eff0-62c7-44de-89ba-69bf95794447'
 '8036dfe2-c278-4c45-aa7b-90fe93544e85'
 '89f04736-556e-44c4-88ea-126f43cf66a2'
 '9d1d20a7-aa88-467c-9ada-a056732f0e27'
 '3c60bfb8-229b-480a-b380-a62974f5acd0'
 'd092e661-dec6-4c17-bba0-9b8d9652f037'
 '1b0cc9da-8f23-4c61-acb3-d0ab24d5fdf3'
 '175d355d-8140-462b-9834-478b80cb427d'
 'fe9f50b7-5057-410a-9082-4babe5d8d760'
 '1024756c-d3c6-48f5-87e7-709c0a336ba3'
 '9312cb8a-438e-4698-9901-172280751c15'
 '88800384-92ba-4f59-a9c3-ffc5777471a0'
 '62fc78fc-50d9-4001-a5a9-29c56d5ab629'
 '1d868e73-a8da-4d3d-8b2b-63d16aa83e83'
 '0dcf6a09-9c16-4a53-9f32-df389b707d69'
 '02970312-a3d1-45d0-949d-90a151428b03'
 'dbf7981b-6f49-47a6-889e-83586d1f04db'
 'd239a27c-15f2-4ba2-98fb-d8a04ded62ab']","['0161c4ed-b1a4-42a2-9c09-ec4fa63a597c'
 '01b80940-de3e-4739-aad4-adfd7cf40814'
 '03e1bf28-4637-43d9-a065-2f41a967228a'
 '13b9d80e-252e-411c-9277-65940267cdb5'
 '1b6ef2af-ecde-406e-98fe-b2c9a17f4c44'
 '1c33e901-8e97-407d-8577-ebd932ca7036'
 '1c7cb26d-fdff-4c4a-8fa6-ca3ca65fda43'
 '1e140fe6-f139-431f-b667-e05fd883ddbe'
 '2461e81f-8ad3-4264-abbd-a4d9ec0c4078'
 '25c2bd03-8d82-406c-88e4-b0abfbdb4736'
 '309fb8e5-9835-4a78-b50e-8167e0798859'
 '32f29a20-5a30-459d-842d-7b2f090444ee'
 '3c69ab71-3016-45f8-83d6-6f66e4cd344c'
 '3cb36a75-9741-400f-8f79-4ee7b160e15d'
 '4c51068b-1c90-4e40-bbc3-ca5a28fdae50'
 '5adb8987-6d08-4a8d-8c5d-14ff7e5f05c6'
 '5f2488d7-bbb8-4646-b1af-90afa2eb4d55'
 '62ec5bf7-f5a2-4a8a-8f8d-9e09c65d3633'
 '6469b829-1efd-497c-88db-9a9ac076e6fa'
 '6e9419a9-fe55-4db2-b6c4-d5d52ff8efaf'
 '775256dd-d8e2-4dba-9a60-c9de5e483a92'
 '789a36c8-862e-4aed-a45d-b7312bc0a9a1'
 '7de56151-626c-4a2f-8bc4-922ecb80a8a1'
 'a1a1fa56-39f8-4937-9f02-4fb4be07d4e5'
 'a271532a-ba0c-4088-a04f-e8b3114110b8'
 'a8d31320-2a69-4ff5-858b-314d86270286'
 'a94deb94-3660-47f4-b0c7-01abdeaeba40'
 'b13c0fbe-2e06-4a10-882f-436681741075'
 'b16d337a-53d9-43ba-80fc-b6355e1882ba'
 'bd83caa0-e9a5-4a4f-a226-bb741d0fcaf7'
 'c2005eb3-384d-4848-8d34-42fe3f5a9301'
 'c44b68cb-bf4f-47c2-be2d-7e12e2435f03'
 'd0dc6ad5-d4a7-4181-9c2a-cae7203cb65a'
 'd84824e4-431f-4ef0-8b43-2a9507812e85'
 'd87c13d6-b1ac-4953-aff5-0f973796492d'
 'e29c0115-49e2-4b73-aa69-d2f63db2565d'
 'f2e5a25b-6c9a-4de8-af1a-118ed7003235'
 'f428df9c-b943-47bd-8b8d-efa05ad783b2'
 'f7c2072b-16a2-4818-b32f-a3ca0a00447f']","['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551'
 'c930b6d7a49b2a0c3498ab34029937696662a7056fbf0d57b18d74f97c11931e71cefd3751e53cf78fedeaf97827b5b8140d85775cb6719fecab0c5693dffa2f']",2026-02-13,26
fc01dc7c-e49a-42e3-8203-e5b06f7a8109,2,2,0,-1,[27 28 29 30 31],Community 2,"['926f57c4-8216-454e-903c-977360f32614'
 '9842598b-498e-4251-9b02-cb67a2a5556c'
 '470bf2ae-b1f0-4f7f-beb5-0e14354fe467'
 'cc0fb7d7-db17-4f10-ab60-3ccf5d389bfa'
 'bed1f10e-0d1e-42f5-ac45-ed6818188ba2'
 'fec7be59-3535-4a49-919a-1dd1aa104b87'
 'e86566cd-5457-4e99-8419-f7ddfe0c784d'
 '009f88cb-ad89-480f-9a14-e08fbe4f3c62'
 '2d1b263c-35d7-4bb9-9dd3-74c85e101d0e'
 '2b66bc35-b7e2-4254-851f-b26238beac6d'
 'ace31145-e461-4d19-aa3f-a7b4bf4fa8ac'
 'd4d8a1fd-1154-4eb7-a745-6e8aa42483a5'
 '6ffd85a0-6e50-45d2-a7ed-eb46aa018968'
 '5111fb91-8774-466c-a405-c9807db557b6'
 '06a6082f-fc30-4321-bc2d-284dd68a0cba'
 '32325905-7ce3-4f9d-b020-d492a6605142'
 '70bbe288-e2c6-4ee3-b174-34f10e5bb028'
 '4b6b7eaf-5c34-4b80-96e3-09892e81c1ca'
 '3620793a-c350-4208-b153-f8dd50ea33c0'
 '5ee62dc2-4625-47b5-a41d-5044bcc15d2d'
 '74007fb0-589a-4b7f-b723-eb1b61636a7e'
 '84a243ff-9413-43b3-a898-80c9ec922dba'
 '53eacc0c-f9bb-45f1-b43a-855877ec46c5'
 'eb2e0ffa-4877-4d2e-a767-222e04a6d38a'
 'f1a2ff91-2a52-41be-8d24-86d9e2825f99'
 '257c0040-6785-4f5a-8254-63a71611efde'
 '82066dd9-71b8-42e8-8998-6d33de9138a5'
 '0975050e-12f1-4d90-bed8-960512672c07'
 'd61579ff-a3c1-4872-97c1-c736daf0cbcb'
 'd634973a-e0e0-466c-bc75-d7b06cf19d94'
 'ab8ef797-0f70-44b6-b55b-7e846d0a4478'
 'eb575e86-1528-4ea5-9479-95674ff9c3db'
 '821e4c8b-aa53-49c2-944f-56e19943006b'
 '76bf0beb-c273-4a6d-af4e-d031754e0858'
 'd3a20ee7-c902-41ba-bde9-6597393f4c53'
 '0968fcc2-574f-4a97-96d3-9dd8adae486c'
 '1b2376f4-adec-4410-b962-4fbb4012b79f'
 '8e63358e-c903-42ff-b1f6-08bd0db65782'
 '4a192a06-52df-45cd-a500-ad287536846f'
 '693de2b1-016c-4197-8a81-fa2a47d6b5b1'
 '23545139-7726-45ea-a4ec-d20e1067ac54'
 '4b3ccf31-4834-48ef-b278-758ab5736e9c'
 '49146e09-4f8b-417f-857e-043704af273e'
 '893b8fa5-24ca-4f1a-9208-376b6de270fc'
 '9c372c5a-9753-4213-97ce-4a42dbf1d495'
 '7f519c2e-eb6f-484e-8d2e-6b6a68c6be4e'
 '21bf3c2b-ff60-4596-8e8b-a995f0841e23'
 '5ef4b5db-9800-4e2b-afab-3437101683cc'
 '751427e2-56a0-4ac9-ad7d-4ab9a0fbe804'
 'b63c997a-69b0-449c-99e9-a9cbef22b014'
 '44157cce-0b06-4413-b4f9-6dcb5693f930'
 '85831ec4-50f5-4c9d-87ab-5a62f8d956c8'
 'd0693ae0-1c29-485e-8934-8c945440d875'
 '4348f768-0179-4331-884a-b69cfa4cc402'
 '815efd8c-3fcd-4413-b0da-4384c1dc1c71'
 'e4ec91d3-0f3c-4467-8d55-b9ffe1dd65fb'
 '21a69bc1-711f-47f2-8e1c-2cc0c33878a6'
 'c30f0d78-25f9-430a-a2bc-f01d127a7ac7'
 '98064b2d-2a9c-4574-afd3-a80c58a83451']","['0032f0d7-5374-4e72-a720-26269840a620'
 '043d1ab1-efbe-47ed-bd9f-790294aa8fb5'
 '04888433-b3d3-45f6-902a-7a0dec31294e'
 '056b68cf-20f8-4968-b2d3-9c11b7a40497'
 '05daed98-d3df-48f5-99e4-7f78706decc5'
 '073a35e9-3de3-4da3-9dab-4910fd19d60c'
 '082bfe8f-ead6-4539-8b57-89cb1653234b'
 '0a65dfbc-2e48-4f45-9d53-a49c16d5def7'
 '0af5f234-e40e-402a-a8b7-4922d2110062'
 '0ba432e7-3c41-45d2-93fc-b52bc4f218b1'
 '0de239d0-609a-4b7b-9e1a-c4a814f08a3c'
 '15b26524-c618-4dc9-b10c-3e14d1b1ffe5'
 '15b4919b-4f01-486a-91a4-8420f8e0869e'
 '160750e5-e03e-4fd2-8896-8fe823d37bf9'
 '187458b1-6c35-44a0-afbe-64103cc06aef'
 '1b483d1b-90cf-4793-9b5f-acc9a6f78446'
 '1d7e0baf-bb46-4115-9d6e-7396af2c7197'
 '1e0baa37-3d41-4f0d-bc21-9b1f626209b1'
 '20eb2d43-7d5b-4a2c-bfb3-0b78b5efebe8'
 '2233136f-952e-4b26-a56b-2fa48eef3ebf'
 '23fcda6f-8ba4-4c0f-bc29-c34530beb241'
 '26fdc4c3-09ee-4310-9c87-b28ade035f71'
 '2756b0e0-1259-4645-94f7-783fca85fa4d'
 '28623fa9-dff3-412b-b417-fae21ee00405'
 '2bd6c7bc-93bb-4081-a58b-ccddc54fc008'
 '2eb27024-8eae-4450-9433-6b66f4f19769'
 '35c58ec8-734c-432e-a949-32468e1bd571'
 '37d8a4ad-8965-46e3-88ae-e39419b9ad34'
 '38720376-e182-45d5-a599-986edcc4f105'
 '3a81a988-bfe6-4c75-a6d8-6d6900c6d40b'
 '3cb59811-fe70-4b7e-b34e-b25128a3eac0'
 '40bc795f-17c9-463d-983c-bc7b994bac5b'
 '42fb9d44-2570-4729-98d9-443120af9438'
 '45483fe5-e5aa-43d4-a9e7-8b1a16bf3fa5'
 '45c92155-e772-41c3-a073-aea8b2f719e6'
 '49100416-5b2b-43a8-84ca-537147f4d201'
 '4a316a53-4a34-4d8b-b86b-a75e236d29db'
 '4bcb41df-ed46-4821-a462-6f99db61886c'
 '4cfb0611-0a6e-4e4c-aa80-df63f3db86ec'
 '4db44db0-3194-4a70-9e81-d6c425b2a2f9'
 '51d11465-e4d6-4dee-b6d9-46eff87fc29f'
 '5317014e-bea2-4876-b5d8-2a3035febb2f'
 '55b16cd5-9223-4c0c-8309-7826d5314cf7'
 '56984b90-e333-48dd-9775-3e26e39f7237'
 '5a682ac3-f9ee-4095-80a7-6fbd9d62c203'
 '5b680f06-88ff-40d0-9385-99df62f69712'
 '5f182649-c986-4aa8-9cf9-cd02b4590857'
 '60c49b1a-4e5a-4336-8813-54a0e3bf84c2'
 '69f9d59a-bbbb-4d0d-8518-55263a127e36'
 '6cc57b44-9be2-49cc-8ca9-589d0fa07c72'
 '6e622744-62a8-4642-8396-385771880c75'
 '6fe6eaa9-d4cb-4ed8-89d6-c8d3d5d86aae'
 '78b2d4c6-51ef-4450-a2d3-d9fe3cfb03a0'
 '7b5cbfd9-8785-4112-921e-1c48239189df'
 '7d1aafe1-88e3-456e-b88a-859f39efe92c'
 '832d7f7a-fc07-4501-bef5-c9d11a5d7444'
 '8e03832a-10f0-47a2-ab5e-1c13359e9823'
 '929b2044-98fc-479f-80c2-442b6c80e35a'
 '92f24acf-cb8f-44d5-a369-1ef066923fc7'
 '93f55c98-013b-4a3b-ab94-3ee4a91283c3'
 '962102c3-ee72-4d7b-84a1-87a7e59f0c88'
 '974949f9-ce8a-4656-9206-085075957139'
 '9aad71ca-0b62-4c68-8222-707962712f8c'
 'a13d5ae1-5c16-4054-9cfc-0c88497c8fb8'
 'a388b606-94b4-45c3-a848-e2589e8d9cd0'
 'a3b3b80e-49a5-455a-8b5e-d059fa02d23a'
 'a3da33ae-c084-4a30-91ee-0709b65e09bf'
 'a42f3efc-8a2a-4877-98d2-24900d774814'
 'a532ccad-45d5-4d8f-bf12-74998ca3c41e'
 'a57d4b41-a974-44a0-a149-715104c4f76e'
 'a6ec191a-517e-4008-9a9d-9f8049020beb'
 'a9c24e90-b43f-4ef5-8536-138b46d89f2c'
 'aa1b799d-b08c-4111-910e-f2dee153bf37'
 'aa307ec9-e61f-4678-b62f-69283278ec21'
 'ac993483-b344-4ad2-b188-9dbfd9937338'
 'b50264d1-ffa6-4758-9674-dca37ae991fa'
 'b572ee11-65e0-452a-b9b4-64052c6a6683'
 'b655e358-c497-45e7-a372-0a4f5fe42083'
 'bd79cf9a-e726-457c-8f22-50cde92d986a'
 'bdc8fa0f-3178-4348-a0ed-0f4f23f46a17'
 'be7f5486-9780-4426-9c1c-f10dd2345822'
 'bf8c1e2b-8340-4268-a933-1dec1bcad71f'
 'bfe124cd-b10d-4820-a650-f99266c69c83'
 'c529e302-44fb-4993-8e42-a5e75ae2391a'
 'c66c6d09-86a6-4da2-9993-3b44eaa57c07'
 'cb69218f-9cab-496f-a54a-c46cf18d3bba'
 'ccce1dd0-bc1b-4e49-a82e-3bd7adf4132a'
 'ce34040e-b4a2-484f-abff-2606455c1109'
 'd17eaa40-8285-457c-a369-abf886b08b04'
 'd8525bf5-86bf-4239-9ad9-a0a5d07a50ad'
 'd89cdb28-4822-40fe-8836-7cb27ccc0c72'
 'da4cde09-56b3-41b4-93dd-31e00b2d5ca0'
 'e16e6c53-445e-4523-8a93-8667ed4aa5c3'
 'e26aeb9d-4769-4b97-926e-21e243b8aef3'
 'e3ac50ca-f591-4630-8547-94b94d3632e3'
 'e5538579-97b7-431a-af3c-8134873353f7'
 'e6d33b1a-8955-4e80-8a8f-d1590b796d5f'
 'e9847dbb-04e8-42e4-8139-c43111f5bd8f'
 'eae841c2-79ee-459f-84c0-02abff358a12'
 'ef1dbdc8-2ec6-4d7f-a8a4-5a08f4a9c14d'
 'f181f5fe-6a79-48b0-b695-ab36f7234e88'
 'f66ffa3c-97c0-4b47-8384-4a24221adaed'
 'f78198b8-d765-4120-832c-a6b7a9f0630f'
 'f8af35a7-3576-4fcf-a821-2da29082f9f6'
 'fd3d2b45-1d2c-4455-9746-5aafa7d56dbf'
 'fe127852-94a5-4a14-b51a-9b8859d6c8aa'
 'ffc707cc-8c34-46a4-af47-63100d1b162b']","['02b990a5003ca1dc221144434e6a020d06892274c93005757de209db128e432ed87a1b012d2abdb6fc0bc9c87c5bbac7ff22ef248a536bc52bdec9b3b4777abb'
 '3d1aaea6391e7df51a2a42a8c7c0a47f02763542818404f1986e9d1de8a7b6042de29a49f32a5a6aa4bf49bb1944b93f48f52a850e46d1180e9770c9065e161c'
 '624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09'
 '8e212755d57159d754e802f915b945accb4105e418220c784acf82bd415965c3076cec62aaa3470bc84b63dd6fc66d1c00ce9e6aafbaabd7c14bfab0ef163bea'
 'c2d5a84aae9205190327e20950f5b94d1a9d4b45beeceea0cdbcc909ae61d2254b92cdcd818e563d139f057d31e8f882477bd3ad22de395a4ffc0f590728d578'
 'cf5c0a229b95de7ce8b153614a0c965081d0e96927a793df26435d50208f9b497ab20df7f9c97bbf5662dad69b49b0ca5950f40a53287572e9e79e31c759f3ba']",2026-02-13,59
